Time (s),Channel 1 (V),Channel 2 (V)
-6.437000000000001e-05,-0.02262757210660822,-12.41247915748925
-6.424000000000002e-05,-0.02262757210660822,-12.32278158776282
-6.410999999999998e-05,-0.0229646144325217,-12.2293466192978
-6.397999999999999e-05,-0.0229646144325217,-12.13591165083277
-6.385000000000001e-05,-0.02262757210660822,-12.04621408110634
-6.372000000000002e-05,-0.02330165675843518,-11.95277911264131
-6.359000000000003e-05,-0.0229646144325217,-11.86681894165349
-6.345999999999999e-05,-0.02330165675843518,-11.76217177697266
-6.333000000000001e-05,-0.02330165675843518,-11.67247420724623
-6.320000000000002e-05,-0.02330165675843518,-11.5790392387812
-6.307000000000003e-05,-0.02363869908434866,-11.48934166905477
-6.293999999999999e-05,-0.02330165675843518,-11.39964409932835
-6.281e-05,-0.02330165675843518,-11.30247173212472
-6.268000000000002e-05,-0.02363869908434866,-11.20903676365969
-6.255000000000003e-05,-0.02397574141026214,-11.11560179519466
-6.241999999999999e-05,-0.02363869908434866,-11.01842942799103
-6.229e-05,-0.02397574141026214,-10.9287318582646
-6.216000000000001e-05,-0.02363869908434866,-10.83155949106098
-6.203000000000003e-05,-0.02397574141026214,-10.73064972511875
-6.189999999999999e-05,-0.02363869908434866,-10.64095215539232
-6.177e-05,-0.02330165675843518,-10.54751718692729
-6.164000000000001e-05,-0.02363869908434866,-10.44660742098506
-6.151000000000003e-05,-0.02363869908434866,-10.35317245252003
-6.137999999999998e-05,-0.02397574141026214,-10.259737484055
-6.125e-05,-0.02397574141026214,-10.17003991432857
-6.112000000000001e-05,-0.02431278373617562,-10.07286754712495
-6.099000000000002e-05,-0.02397574141026214,-9.979432578659917
-6.085999999999998e-05,-0.02363869908434866,-9.882260211456289
-6.073e-05,-0.02397574141026214,-9.78508784425266
-6.060000000000001e-05,-0.02397574141026214,-9.695390274526233
-6.047000000000002e-05,-0.02397574141026214,-9.594480508584002
-6.033999999999998e-05,-0.0246498260620891,-9.504782938857575
-6.020999999999999e-05,-0.02431278373617562,-9.400135774176743
-6.008000000000001e-05,-0.02397574141026214,-9.306700805711715
-5.995000000000002e-05,-0.02397574141026214,-9.205791039769485
-5.982000000000003e-05,-0.02431278373617562,-9.108618672565855
-5.968999999999999e-05,-0.02431278373617562,-9.003971507885023
-5.956000000000001e-05,-0.02431278373617562,-8.906799140681395
-5.943000000000002e-05,-0.0246498260620891,-8.817101570954968
-5.930000000000003e-05,-0.0246498260620891,-8.716191805012736
-5.916999999999999e-05,-0.02397574141026214,-8.619019437809108
-5.904e-05,-0.02431278373617562,-8.518109671866878
-5.891000000000002e-05,-0.02498686838800258,-8.424674703401848
-5.878000000000003e-05,-0.0246498260620891,-8.323764937459618
-5.864999999999999e-05,-0.02498686838800258,-8.230329968994591
-5.852e-05,-0.02498686838800258,-8.12942020305236
-5.839000000000002e-05,-0.0246498260620891,-8.02851043711013
-5.826000000000003e-05,-0.0246498260620891,-7.931338069906501
-5.812999999999999e-05,-0.02532391071391607,-7.834165702702871
-5.8e-05,-0.02566095303982955,-7.736993335499242
-5.787000000000001e-05,-0.02532391071391607,-7.632346170818411
-5.774000000000003e-05,-0.02498686838800258,-7.527699006137579
-5.760999999999999e-05,-0.02498686838800258,-7.434264037672551
-5.748e-05,-0.0246498260620891,-7.333354271730321
-5.735000000000001e-05,-0.02498686838800258,-7.236181904526691
-5.722000000000002e-05,-0.02532391071391607,-7.135272138584461
-5.708999999999998e-05,-0.02532391071391607,-7.034362372642231
-5.696e-05,-0.02498686838800258,-6.9334526067
-5.683000000000001e-05,-0.02532391071391607,-6.840017638234971
-5.670000000000002e-05,-0.02532391071391607,-6.739107872292741
-5.656999999999998e-05,-0.02599799536574303,-6.626985910134708
-5.643999999999999e-05,-0.02566095303982955,-6.53728834040828
-5.631000000000001e-05,-0.02532391071391607,-6.432641175727449
