Time (s),Channel 1 (V)
-0.00274125,-0.01038922199906752
-0.00274,-0.009715137347240554
-0.00273875,-0.008704010369500113
-0.0027375,-0.007692883391759671
-0.00273625,-0.00701879873993271
-0.002735,-0.006344714088105749
-0.00273375,-0.005333587110365307
-0.0027325,-0.004996544784451827
-0.00273125,-0.003985417806711385
-0.00273,-0.002974290828970943
-0.00272875,-0.002637248503057462
-0.0027275,-0.001963163851230501
-0.00272625,-0.00128907919940354
-0.002725,-0.0002779522216630985
-0.00272375,5.909010425038212e-05
-0.0027225,0.001070217081990824
-0.00272125,0.001407259407904304
-0.00272,0.001744301733817785
-0.00271875,0.003092471037471707
-0.0027175,0.003766555689298668
-0.00271625,0.00477768266703911
-0.002715,0.005451767318866071
-0.00271375,0.006125851970693033
-0.0027125,0.007136978948433475
-0.00271125,0.007474021274346955
-0.00271,0.008148105926173916
-0.00270875,0.008822190578000877
-0.0027075,0.009833317555741319
-0.00270625,0.01084444453348176
-0.002705,0.01118148685939524
-0.00270375,0.0118555715112222
-0.0027025,0.01286669848896264
-0.00270125,0.01320374081487613
-0.0027,0.01320374081487613
-0.00269875,0.01455191011853005
-0.0026975,0.01488895244444353
-0.00269625,0.01556303709627049
-0.002695,0.01590007942218397
-0.00269375,0.01657416407401093
-0.0026925,0.01724824872583789
-0.00269125,0.01724824872583789
-0.00269,0.01825937570357834
-0.00268875,0.01859641802949182
-0.0026875,0.01859641802949182
-0.00268625,0.01960754500723225
-0.002685,0.01960754500723225
-0.00268375,0.01960754500723225
-0.0026825,0.02028162965905922
-0.00268125,0.0206186719849727
-0.00268,0.02095571431088618
-0.00267875,0.02028162965905922
-0.0026775,0.02095571431088618
-0.00267625,0.02095571431088618
-0.002675,0.02095571431088618
-0.00267375,0.02095571431088618
-0.0026725,0.02095571431088618
-0.00267125,0.02095571431088618
-0.00267,0.0206186719849727
-0.00266875,0.01994458733314573
-0.0026675,0.01960754500723225
-0.00266625,0.01893346035540529
-0.002665,0.01859641802949182
-0.00266375,0.01825937570357834
-0.0026625,0.01758529105175137
-0.00266125,0.01724824872583789
-0.00266,0.01691120639992441
-0.00265875,0.01590007942218397
-0.0026575,0.01522599477035701
-0.00265625,0.01488895244444353
-0.002655,0.01387782546670309
-0.00265375,0.0135407831407896
-0.0026525,0.01286669848896264
-0.00265125,0.0118555715112222
-0.00265,0.01084444453348176
-0.00264875,0.0101703598816548
-0.0026475,0.009496275229827838
-0.00264625,0.008485148252087396
-0.002645,0.007474021274346955
-0.00264375,0.006799936622519993
-0.0026425,0.005788809644779552
-0.00264125,0.00477768266703911
-0.00264,0.00444064034112563
-0.00263875,0.003429513363385188
-0.0026375,0.002418386385644746
-0.00263625,0.002081344059731266
-0.002635,0.001744301733817785
-0.00263375,0.0003961324301638627
-0.0026325,-0.0002779522216630985
-0.00263125,-0.000614994547576579
-0.00263,-0.001626121525317021
-0.00262875,-0.002974290828970943
-0.0026275,-0.002974290828970943
-0.00262625,-0.003648375480797904
-0.002625,-0.005333587110365307
-0.00262375,-0.006007671762192269
-0.0026225,-0.006344714088105749
-0.00262125,-0.007355841065846191
-0.00262,-0.008366968043586632
-0.00261875,-0.009041052695413594
-0.0026175,-0.009715137347240554
-0.00261625,-0.01038922199906752
-0.002615,-0.010726264324981
-0.00261375,-0.01207443362863492
-0.0026125,-0.0124114759545484
-0.00261125,-0.01308556060637536
-0.00261,-0.01375964525820232
-0.00260875,-0.01510781456185624
-0.0026075,-0.01578189921368321
-0.00260625,-0.01611894153959668
-0.002605,-0.01679302619142364
-0.00260375,-0.01780415316916409
-0.0026025,-0.01814119549507757
-0.00260125,-0.01814119549507757
-0.0026,-0.01915232247281801
-0.00259875,-0.01982640712464497
-0.0025975,-0.02050049177647193
-0.00259625,-0.0211745764282989
-0.002595,-0.02184866108012586
-0.00259375,-0.02218570340603934
-0.0025925,-0.02252274573195281
-0.00259125,-0.02285978805786629
-0.00259,-0.02319683038377978
-0.00258875,-0.02353387270969326
-0.0025875,-0.02387091503560674
-0.00258625,-0.0245449996874337
-0.002585,-0.0245449996874337
-0.00258375,-0.02488204201334718
-0.0025825,-0.02488204201334718
-0.00258125,-0.0245449996874337
-0.00258,-0.02488204201334718
-0.00257875,-0.02521908433926066
-0.0025775,-0.02589316899108762
-0.00257625,-0.02488204201334718
-0.002575,-0.02521908433926066
-0.00257375,-0.0245449996874337
-0.0025725,-0.0245449996874337
-0.00257125,-0.0245449996874337
-0.00257,-0.02387091503560674
-0.00256875,-0.02285978805786629
-0.0025675,-0.02285978805786629
-0.00256625,-0.02218570340603934
-0.002565,-0.0211745764282989
-0.00256375,-0.02083753410238541
-0.0025625,-0.02016344945055845
-0.00256125,-0.01982640712464497
-0.00256,-0.01915232247281801
-0.00255875,-0.01746711084325061
-0.0025575,-0.01713006851733713
-0.00255625,-0.01645598386551016
-0.002555,-0.01544485688776972
-0.00255375,-0.01477077223594276
-0.0025525,-0.01375964525820232
-0.00255125,-0.01308556060637536
-0.00255,-0.01207443362863492
-0.00254875,-0.01173739130272144
-0.0025475,-0.010726264324981
-0.00254625,-0.01005217967315404
-0.002545,-0.009041052695413594
-0.00254375,-0.008029925717673152
-0.0025425,-0.007692883391759671
-0.00254125,-0.00701879873993271
-0.00254,-0.006007671762192269
-0.00253875,-0.004996544784451827
-0.0025375,-0.004659502458538346
-0.00253625,-0.003648375480797904
-0.002535,-0.002637248503057462
-0.00253375,-0.002300206177143982
-0.0025325,-0.001963163851230501
-0.00253125,-0.00128907919940354
-0.00253,-0.0002779522216630985
-0.00252875,0.0003961324301638627
-0.0025275,0.0007331747560773433
-0.00252625,0.001407259407904304
-0.002525,0.002755428711558227
-0.00252375,0.003429513363385188
-0.0025225,0.00444064034112563
-0.00252125,0.00477768266703911
-0.00252,0.005114724992952591
-0.00251875,0.006125851970693033
-0.0025175,0.007136978948433475
-0.00251625,0.007811063600260435
-0.002515,0.008485148252087396
-0.00251375,0.009159232903914358
-0.0025125,0.01050740220756828
-0.00251125,0.01084444453348176
-0.00251,0.01118148685939524
-0.00250875,0.01151852918530872
-0.0025075,0.01252965616304916
-0.00250625,0.0135407831407896
-0.002505,0.01421486779261657
-0.00250375,0.01488895244444353
-0.0025025,0.01522599477035701
-0.00250125,0.01590007942218397
-0.0025,0.01623712174809745
-0.00249875,0.01691120639992441
-0.0024975,0.01758529105175137
-0.00249625,0.01758529105175137
-0.002495,0.01792233337766485
-0.00249375,0.01893346035540529
-0.0024925,0.01927050268131877
-0.00249125,0.01960754500723225
-0.00249,0.01994458733314573
-0.00248875,0.01994458733314573
-0.0024875,0.01994458733314573
-0.00248625,0.0206186719849727
-0.002485,0.02028162965905922
-0.00248375,0.0206186719849727
-0.0024825,0.0206186719849727
-0.00248125,0.02095571431088618
-0.00248,0.0206186719849727
-0.00247875,0.02129275663679966
-0.0024775,0.02028162965905922
-0.00247625,0.02028162965905922
-0.002475,0.01994458733314573
-0.00247375,0.01960754500723225
-0.0024725,0.01927050268131877
-0.00247125,0.01859641802949182
-0.00247,0.01825937570357834
-0.00246875,0.01792233337766485
-0.0024675,0.01758529105175137
-0.00246625,0.01657416407401093
-0.002465,0.01623712174809745
-0.00246375,0.01556303709627049
-0.0024625,0.01488895244444353
-0.00246125,0.01421486779261657
-0.00246,0.01387782546670309
-0.00245875,0.01252965616304916
-0.0024575,0.01219261383713568
-0.00245625,0.01118148685939524
-0.002455,0.01050740220756828
-0.00245375,0.009496275229827838
-0.0024525,0.008148105926173916
-0.00245125,0.008148105926173916
-0.00245,0.007474021274346955
-0.00244875,0.006462894296606513
-0.0024475,0.005451767318866071
-0.00244625,0.00477768266703911
-0.002445,0.003766555689298668
-0.00244375,0.003092471037471707
-0.0024425,0.002418386385644746
-0.00244125,0.001744301733817785
-0.00244,0.001070217081990824
-0.00243875,5.909010425038212e-05
-0.0024375,-0.0009520368734900597
-0.00243625,-0.00128907919940354
-0.002435,-0.002300206177143982
-0.00243375,-0.002637248503057462
-0.0024325,-0.003311333154884424
-0.00243125,-0.004322460132624865
-0.00243,-0.005333587110365307
-0.00242875,-0.005670629436278787
-0.0024275,-0.006344714088105749
-0.00242625,-0.007692883391759671
-0.002425,-0.009041052695413594
-0.00242375,-0.009715137347240554
-0.0024225,-0.01038922199906752
-0.00242125,-0.010726264324981
-0.00242,-0.01140034897680796
-0.00241875,-0.01207443362863492
-0.0024175,-0.01308556060637536
-0.00241625,-0.01375964525820232
-0.002415,-0.01443372991002928
-0.00241375,-0.01510781456185624
-0.0024125,-0.01578189921368321
-0.00241125,-0.01611894153959668
-0.00241,-0.01746711084325061
-0.00240875,-0.01847823782099105
-0.0024075,-0.01881528014690453
-0.00240625,-0.01915232247281801
-0.002405,-0.01982640712464497
-0.00240375,-0.02016344945055845
-0.0024025,-0.02050049177647193
-0.00240125,-0.02151161875421238
-0.0024,-0.02184866108012586
-0.00239875,-0.02218570340603934
-0.0023975,-0.02252274573195281
-0.00239625,-0.02252274573195281
-0.002395,-0.02319683038377978
-0.00239375,-0.02387091503560674
-0.0023925,-0.02420795736152022
-0.00239125,-0.0245449996874337
-0.00239,-0.02488204201334718
-0.00238875,-0.02521908433926066
-0.0023875,-0.02555612666517414
-0.00238625,-0.02589316899108762
-0.002385,-0.02521908433926066
-0.00238375,-0.02488204201334718
-0.0023825,-0.02521908433926066
-0.00238125,-0.02521908433926066
-0.00238,-0.02488204201334718
-0.00237875,-0.0245449996874337
-0.0023775,-0.0245449996874337
-0.00237625,-0.02387091503560674
-0.002375,-0.02353387270969326
-0.00237375,-0.02285978805786629
-0.0023725,-0.02252274573195281
-0.00237125,-0.02184866108012586
-0.00237,-0.02151161875421238
-0.00236875,-0.02083753410238541
-0.0023675,-0.02016344945055845
-0.00236625,-0.01915232247281801
-0.002365,-0.01847823782099105
-0.00236375,-0.01780415316916409
-0.0023625,-0.01679302619142364
-0.00236125,-0.01611894153959668
-0.00236,-0.01477077223594276
-0.00235875,-0.01477077223594276
-0.0023575,-0.01375964525820232
-0.00235625,-0.01308556060637536
-0.002355,-0.0124114759545484
-0.00235375,-0.01140034897680796
-0.0023525,-0.010726264324981
-0.00235125,-0.01005217967315404
-0.00235,-0.009041052695413594
-0.00234875,-0.007692883391759671
-0.0023475,-0.007355841065846191
-0.00234625,-0.006344714088105749
-0.002345,-0.005670629436278787
-0.00234375,-0.004659502458538346
-0.0023425,-0.004322460132624865
-0.00234125,-0.003648375480797904
-0.00234,-0.002974290828970943
-0.00233875,-0.002300206177143982
-0.0023375,-0.0009520368734900597
-0.00233625,-0.0009520368734900597
-0.002335,5.909010425038212e-05
-0.00233375,0.0007331747560773433
-0.0023325,0.001070217081990824
-0.00233125,0.002081344059731266
-0.00233,0.002755428711558227
-0.00232875,0.003429513363385188
-0.0023275,0.004103598015212149
-0.00232625,0.005114724992952591
-0.002325,0.006125851970693033
-0.00232375,0.006462894296606513
-0.0023225,0.007474021274346955
-0.00232125,0.007811063600260435
-0.00232,0.008485148252087396
-0.00231875,0.009496275229827838
-0.0023175,0.0101703598816548
-0.00231625,0.01050740220756828
-0.002315,0.01118148685939524
-0.00231375,0.0118555715112222
-0.0023125,0.01252965616304916
-0.00231125,0.01387782546670309
-0.00231,0.01421486779261657
-0.00230875,0.01421486779261657
-0.0023075,0.01522599477035701
-0.00230625,0.01623712174809745
-0.002305,0.01657416407401093
-0.00230375,0.01657416407401093
-0.0023025,0.01724824872583789
-0.00230125,0.01758529105175137
-0.0023,0.01859641802949182
-0.00229875,0.01893346035540529
-0.0022975,0.01893346035540529
-0.00229625,0.01893346035540529
-0.002295,0.01960754500723225
-0.00229375,0.01994458733314573
-0.0022925,0.01960754500723225
-0.00229125,0.02028162965905922
-0.00229,0.02095571431088618
-0.00228875,0.02095571431088618
-0.0022875,0.0206186719849727
-0.00228625,0.02129275663679966
-0.002285,0.02129275663679966
-0.00228375,0.02028162965905922
-0.0022825,0.0206186719849727
-0.00228125,0.01994458733314573
-0.00228,0.01994458733314573
-0.00227875,0.02028162965905922
-0.0022775,0.01927050268131877
-0.00227625,0.01893346035540529
-0.002275,0.01825937570357834
-0.00227375,0.01758529105175137
-0.0022725,0.01724824872583789
-0.00227125,0.01657416407401093
-0.00227,0.01590007942218397
-0.00226875,0.01522599477035701
-0.0022675,0.01455191011853005
-0.00226625,0.01387782546670309
-0.002265,0.01286669848896264
-0.00226375,0.01252965616304916
-0.0022625,0.0118555715112222
-0.00226125,0.01050740220756828
-0.00226,0.0101703598816548
-0.00225875,0.009496275229827838
-0.0022575,0.008148105926173916
-0.00225625,0.007136978948433475
-0.002255,0.006462894296606513
-0.00225375,0.005788809644779552
-0.0022525,0.00477768266703911
-0.00225125,0.00444064034112563
-0.00225,0.003766555689298668
-0.00224875,0.002418386385644746
-0.0022475,0.001744301733817785
-0.00224625,0.001070217081990824
-0.002245,0.0007331747560773433
-0.00224375,-0.0002779522216630985
-0.0022425,-0.00128907919940354
-0.00224125,-0.002300206177143982
-0.00224,-0.002637248503057462
-0.00223875,-0.002974290828970943
-0.0022375,-0.003985417806711385
-0.00223625,-0.004659502458538346
-0.002235,-0.005670629436278787
-0.00223375,-0.006344714088105749
-0.0022325,-0.007355841065846191
-0.00223125,-0.008029925717673152
-0.00223,-0.008704010369500113
-0.00222875,-0.009378095021327073
-0.0022275,-0.010726264324981
-0.00222625,-0.01106330665089448
-0.002225,-0.01173739130272144
-0.00222375,-0.0124114759545484
-0.0022225,-0.01342260293228884
-0.00222125,-0.01375964525820232
-0.00222,-0.01443372991002928
-0.00221875,-0.01510781456185624
-0.0022175,-0.01611894153959668
-0.00221625,-0.01679302619142364
-0.002215,-0.01746711084325061
-0.00221375,-0.01780415316916409
-0.0022125,-0.01881528014690453
-0.00221125,-0.01915232247281801
-0.00221,-0.01982640712464497
-0.00220875,-0.02016344945055845
-0.0022075,-0.02050049177647193
-0.00220625,-0.0211745764282989
-0.002205,-0.02184866108012586
-0.00220375,-0.02184866108012586
-0.0022025,-0.02285978805786629
-0.00220125,-0.02387091503560674
-0.0022,-0.02353387270969326
-0.00219875,-0.02420795736152022
-0.0021975,-0.02420795736152022
-0.00219625,-0.0245449996874337
-0.002195,-0.0245449996874337
-0.00219375,-0.02420795736152022
-0.0021925,-0.02521908433926066
-0.00219125,-0.02521908433926066
-0.00219,-0.02521908433926066
-0.00218875,-0.02488204201334718
-0.0021875,-0.02488204201334718
-0.00218625,-0.02488204201334718
-0.002185,-0.02488204201334718
-0.00218375,-0.0245449996874337
-0.0021825,-0.02420795736152022
-0.00218125,-0.02420795736152022
-0.00218,-0.02353387270969326
-0.00217875,-0.02285978805786629
-0.0021775,-0.02218570340603934
-0.00217625,-0.02184866108012586
-0.002175,-0.02184866108012586
-0.00217375,-0.02083753410238541
-0.0021725,-0.01982640712464497
-0.00217125,-0.01881528014690453
-0.00217,-0.01847823782099105
-0.00216875,-0.01780415316916409
-0.0021675,-0.01679302619142364
-0.00216625,-0.01611894153959668
-0.002165,-0.01510781456185624
-0.00216375,-0.01443372991002928
-0.0021625,-0.01308556060637536
-0.00216125,-0.0124114759545484
-0.00216,-0.01207443362863492
-0.00215875,-0.01106330665089448
-0.0021575,-0.01038922199906752
-0.00215625,-0.009715137347240554
-0.002155,-0.008704010369500113
-0.00215375,-0.007692883391759671
-0.0021525,-0.00701879873993271
-0.00215125,-0.006681756414019229
-0.00215,-0.005670629436278787
-0.00214875,-0.004996544784451827
-0.0021475,-0.003985417806711385
-0.00214625,-0.003648375480797904
-0.002145,-0.002637248503057462
-0.00214375,-0.001626121525317021
-0.0021425,-0.00128907919940354
-0.00214125,-0.0002779522216630985
-0.00214,0.0003961324301638627
-0.00213875,0.001070217081990824
-0.0021375,0.001744301733817785
-0.00213625,0.002418386385644746
-0.002135,0.002755428711558227
-0.00213375,0.003766555689298668
-0.0021325,0.00477768266703911
-0.00213125,0.005451767318866071
-0.00213,0.006462894296606513
-0.00212875,0.007136978948433475
-0.0021275,0.008148105926173916
-0.00212625,0.008148105926173916
-0.002125,0.009159232903914358
-0.00212375,0.009833317555741319
-0.0021225,0.0101703598816548
-0.00212125,0.01084444453348176
-0.00212,0.01219261383713568
-0.00211875,0.01219261383713568
-0.0021175,0.01320374081487613
-0.00211625,0.01387782546670309
-0.002115,0.01455191011853005
-0.00211375,0.01522599477035701
-0.0021125,0.01522599477035701
-0.00211125,0.01556303709627049
-0.00211,0.01657416407401093
-0.00210875,0.01724824872583789
-0.0021075,0.01724824872583789
-0.00210625,0.01825937570357834
-0.002105,0.01825937570357834
-0.00210375,0.01893346035540529
-0.0021025,0.01927050268131877
-0.00210125,0.01960754500723225
-0.0021,0.01994458733314573
-0.00209875,0.01994458733314573
-0.0020975,0.0206186719849727
-0.00209625,0.02095571431088618
-0.002095,0.02129275663679966
-0.00209375,0.0206186719849727
-0.0020925,0.0206186719849727
-0.00209125,0.02095571431088618
-0.00209,0.0206186719849727
-0.00208875,0.0206186719849727
-0.0020875,0.0206186719849727
-0.00208625,0.01994458733314573
-0.002085,0.02028162965905922
-0.00208375,0.01960754500723225
-0.0020825,0.01927050268131877
-0.00208125,0.01893346035540529
-0.00208,0.01825937570357834
-0.00207875,0.01792233337766485
-0.0020775,0.01758529105175137
-0.00207625,0.01691120639992441
-0.002075,0.01590007942218397
-0.00207375,0.01556303709627049
-0.0020725,0.01455191011853005
-0.00207125,0.0135407831407896
-0.00207,0.01286669848896264
-0.00206875,0.01219261383713568
-0.0020675,0.01084444453348176
-0.00206625,0.0101703598816548
-0.002065,0.009159232903914358
-0.00206375,0.009159232903914358
-0.0020625,0.008148105926173916
-0.00206125,0.006799936622519993
-0.00206,0.006125851970693033
-0.00205875,0.005451767318866071
-0.0020575,0.005114724992952591
-0.00205625,0.004103598015212149
-0.002055,0.003429513363385188
-0.00205375,0.002418386385644746
-0.0020525,0.001407259407904304
-0.00205125,0.001407259407904304
-0.00205,0.0003961324301638627
-0.00204875,-0.000614994547576579
-0.0020475,-0.00128907919940354
-0.00204625,-0.001626121525317021
-0.002045,-0.002637248503057462
-0.00204375,-0.002974290828970943
-0.0020425,-0.003985417806711385
-0.00204125,-0.004996544784451827
-0.00204,-0.005333587110365307
-0.00203875,-0.006344714088105749
-0.0020375,-0.007355841065846191
-0.00203625,-0.008029925717673152
-0.002035,-0.008704010369500113
-0.00203375,-0.009715137347240554
-0.0020325,-0.01038922199906752
-0.00203125,-0.01173739130272144
-0.00203,-0.01274851828046188
-0.00202875,-0.01308556060637536
-0.0020275,-0.01375964525820232
-0.00202625,-0.01443372991002928
-0.002025,-0.01510781456185624
-0.00202375,-0.01578189921368321
-0.0020225,-0.01645598386551016
-0.00202125,-0.01713006851733713
-0.00202,-0.01780415316916409
-0.00201875,-0.01814119549507757
-0.0020175,-0.01881528014690453
-0.00201625,-0.01948936479873149
-0.002015,-0.01982640712464497
-0.00201375,-0.02083753410238541
-0.0020125,-0.02151161875421238
-0.00201125,-0.02184866108012586
-0.00201,-0.02218570340603934
-0.00200875,-0.02252274573195281
-0.0020075,-0.02319683038377978
-0.00200625,-0.02319683038377978
-0.002005,-0.02387091503560674
-0.00200375,-0.02420795736152022
-0.0020025,-0.0245449996874337
-0.00200125,-0.0245449996874337
-0.002,-0.02488204201334718
-0.00199875,-0.02488204201334718
-0.0019975,-0.02488204201334718
-0.00199625,-0.02555612666517414
-0.001995,-0.02521908433926066
-0.00199375,-0.02488204201334718
-0.0019925,-0.02488204201334718
-0.00199125,-0.02521908433926066
-0.00199,-0.02521908433926066
-0.00198875,-0.0245449996874337
-0.0019875,-0.02420795736152022
-0.00198625,-0.02387091503560674
-0.001985,-0.02353387270969326
-0.00198375,-0.02252274573195281
-0.0019825,-0.02218570340603934
-0.00198125,-0.02151161875421238
-0.00198,-0.0211745764282989
-0.00197875,-0.02050049177647193
-0.0019775,-0.01982640712464497
-0.00197625,-0.01881528014690453
-0.001975,-0.01780415316916409
-0.00197375,-0.01679302619142364
-0.0019725,-0.01611894153959668
-0.00197125,-0.01578189921368321
-0.00197,-0.01443372991002928
-0.00196875,-0.01375964525820232
-0.0019675,-0.01342260293228884
-0.00196625,-0.01274851828046188
-0.001965,-0.01140034897680796
-0.00196375,-0.010726264324981
-0.0019625,-0.01005217967315404
-0.00196125,-0.009041052695413594
-0.00196,-0.008366968043586632
-0.00195875,-0.007692883391759671
-0.0019575,-0.006344714088105749
-0.00195625,-0.005670629436278787
-0.001955,-0.004996544784451827
-0.00195375,-0.004322460132624865
-0.0019525,-0.003985417806711385
-0.00195125,-0.003311333154884424
-0.00195,-0.002637248503057462
-0.00194875,-0.001626121525317021
-0.0019475,-0.0009520368734900597
-0.00194625,-0.0002779522216630985
-0.001945,5.909010425038212e-05
-0.00194375,0.001070217081990824
-0.0019425,0.001407259407904304
-0.00194125,0.002418386385644746
-0.00194,0.003429513363385188
-0.00193875,0.00444064034112563
-0.0019375,0.005114724992952591
-0.00193625,0.005788809644779552
-0.001935,0.006462894296606513
-0.00193375,0.007474021274346955
-0.0019325,0.008148105926173916
-0.00193125,0.008485148252087396
-0.00193,0.009159232903914358
-0.00192875,0.0101703598816548
-0.0019275,0.01084444453348176
-0.00192625,0.01118148685939524
-0.001925,0.01219261383713568
-0.00192375,0.01286669848896264
-0.0019225,0.01320374081487613
-0.00192125,0.0135407831407896
-0.00192,0.01421486779261657
-0.00191875,0.01488895244444353
-0.0019175,0.01590007942218397
-0.00191625,0.01623712174809745
-0.001915,0.01623712174809745
-0.00191375,0.01724824872583789
-0.0019125,0.01724824872583789
-0.00191125,0.01825937570357834
-0.00191,0.01859641802949182
-0.00190875,0.01859641802949182
-0.0019075,0.01994458733314573
-0.00190625,0.01994458733314573
-0.001905,0.02028162965905922
-0.00190375,0.02028162965905922
-0.0019025,0.0206186719849727
-0.00190125,0.02028162965905922
-0.0019,0.02095571431088618
-0.00189875,0.02095571431088618
-0.0018975,0.02095571431088618
-0.00189625,0.02095571431088618
-0.001895,0.02095571431088618
-0.00189375,0.02095571431088618
-0.0018925,0.02028162965905922
-0.00189125,0.01994458733314573
-0.00189,0.01994458733314573
-0.00188875,0.01927050268131877
-0.0018875,0.01927050268131877
-0.00188625,0.01859641802949182
-0.001885,0.01758529105175137
-0.00188375,0.01825937570357834
-0.0018825,0.01758529105175137
-0.00188125,0.01623712174809745
-0.00188,0.01522599477035701
-0.00187875,0.01455191011853005
-0.0018775,0.01421486779261657
-0.00187625,0.01320374081487613
-0.001875,0.01252965616304916
-0.00187375,0.0118555715112222
-0.0018725,0.01118148685939524
-0.00187125,0.01084444453348176
-0.00187,0.009496275229827838
-0.00186875,0.008822190578000877
-0.0018675,0.007811063600260435
-0.00186625,0.007136978948433475
-0.001865,0.006462894296606513
-0.00186375,0.005114724992952591
-0.0018625,0.00444064034112563
-0.00186125,0.003766555689298668
-0.00186,0.002755428711558227
-0.00185875,0.001744301733817785
-0.0018575,0.001407259407904304
-0.00185625,0.0003961324301638627
-0.001855,-0.0002779522216630985
-0.00185375,-0.000614994547576579
-0.0018525,-0.001963163851230501
-0.00185125,-0.002637248503057462
-0.00185,-0.002974290828970943
-0.00184875,-0.003648375480797904
-0.0018475,-0.004659502458538346
-0.00184625,-0.005333587110365307
-0.001845,-0.006007671762192269
-0.00184375,-0.007355841065846191
-0.0018425,-0.007692883391759671
-0.00184125,-0.008366968043586632
-0.00184,-0.009041052695413594
-0.00183875,-0.009715137347240554
-0.0018375,-0.010726264324981
-0.00183625,-0.01140034897680796
-0.001835,-0.01207443362863492
-0.00183375,-0.01308556060637536
-0.0018325,-0.0140966875841158
-0.00183125,-0.01443372991002928
-0.00183,-0.01544485688776972
-0.00182875,-0.01611894153959668
-0.0018275,-0.01679302619142364
-0.00182625,-0.01679302619142364
-0.001825,-0.01780415316916409
-0.00182375,-0.01814119549507757
-0.0018225,-0.01915232247281801
-0.00182125,-0.01948936479873149
-0.00182,-0.02016344945055845
-0.00181875,-0.02083753410238541
-0.0018175,-0.02151161875421238
-0.00181625,-0.02252274573195281
-0.001815,-0.02218570340603934
-0.00181375,-0.02285978805786629
-0.0018125,-0.02319683038377978
-0.00181125,-0.02387091503560674
-0.00181,-0.02387091503560674
-0.00180875,-0.0245449996874337
-0.0018075,-0.02488204201334718
-0.00180625,-0.02521908433926066
-0.001805,-0.02488204201334718
-0.00180375,-0.02521908433926066
-0.0018025,-0.02521908433926066
-0.00180125,-0.02555612666517414
-0.0018,-0.02521908433926066
-0.00179875,-0.02521908433926066
-0.0017975,-0.02521908433926066
-0.00179625,-0.02488204201334718
-0.001795,-0.02488204201334718
-0.00179375,-0.02488204201334718
-0.0017925,-0.02420795736152022
-0.00179125,-0.02353387270969326
-0.00179,-0.02285978805786629
-0.00178875,-0.02252274573195281
-0.0017875,-0.02218570340603934
-0.00178625,-0.02151161875421238
-0.001785,-0.02151161875421238
-0.00178375,-0.02016344945055845
-0.0017825,-0.01948936479873149
-0.00178125,-0.01881528014690453
-0.00178,-0.01780415316916409
-0.00177875,-0.01713006851733713
-0.0017775,-0.01611894153959668
-0.00177625,-0.01510781456185624
-0.001775,-0.01375964525820232
-0.00177375,-0.01342260293228884
-0.0017725,-0.01274851828046188
-0.00177125,-0.01173739130272144
-0.00177,-0.01106330665089448
-0.00176875,-0.009715137347240554
-0.0017675,-0.009378095021327073
-0.00176625,-0.009041052695413594
-0.001765,-0.008029925717673152
-0.00176375,-0.007692883391759671
-0.0017625,-0.006344714088105749
-0.00176125,-0.005670629436278787
-0.00176,-0.004996544784451827
-0.00175875,-0.003648375480797904
-0.0017575,-0.003648375480797904
-0.00175625,-0.002637248503057462
-0.001755,-0.001626121525317021
-0.00175375,-0.00128907919940354
-0.0017525,-0.0009520368734900597
-0.00175125,5.909010425038212e-05
-0.00175,5.909010425038212e-05
-0.00174875,0.001070217081990824
-0.0017475,0.002081344059731266
-0.00174625,0.002418386385644746
-0.001745,0.003092471037471707
-0.00174375,0.00444064034112563
-0.0017425,0.00444064034112563
-0.00174125,0.005451767318866071
-0.00174,0.006462894296606513
-0.00173875,0.006799936622519993
-0.0017375,0.008148105926173916
-0.00173625,0.008485148252087396
-0.001735,0.009496275229827838
-0.00173375,0.0101703598816548
-0.0017325,0.01084444453348176
-0.00173125,0.01151852918530872
-0.00173,0.0118555715112222
-0.00172875,0.01286669848896264
-0.0017275,0.0135407831407896
-0.00172625,0.01421486779261657
-0.001725,0.01488895244444353
-0.00172375,0.01590007942218397
-0.0017225,0.01590007942218397
-0.00172125,0.01623712174809745
-0.00172,0.01657416407401093
-0.00171875,0.01758529105175137
-0.0017175,0.01792233337766485
-0.00171625,0.01792233337766485
-0.001715,0.01825937570357834
-0.00171375,0.01927050268131877
-0.0017125,0.01960754500723225
-0.00171125,0.01960754500723225
-0.00171,0.01994458733314573
-0.00170875,0.01960754500723225
-0.0017075,0.02028162965905922
-0.00170625,0.02129275663679966
-0.001705,0.02095571431088618
-0.00170375,0.02095571431088618
-0.0017025,0.02095571431088618
-0.00170125,0.02095571431088618
-0.0017,0.02095571431088618
-0.00169875,0.02028162965905922
-0.0016975,0.0206186719849727
-0.00169625,0.02028162965905922
-0.001695,0.01960754500723225
-0.00169375,0.01960754500723225
-0.0016925,0.01893346035540529
-0.00169125,0.01825937570357834
-0.00169,0.01792233337766485
-0.00168875,0.01691120639992441
-0.0016875,0.01623712174809745
-0.00168625,0.01556303709627049
-0.001685,0.01488895244444353
-0.00168375,0.01455191011853005
-0.0016825,0.01387782546670309
-0.00168125,0.0135407831407896
-0.00168,0.01252965616304916
-0.00167875,0.0118555715112222
-0.0016775,0.01118148685939524
-0.00167625,0.0101703598816548
-0.001675,0.009496275229827838
-0.00167375,0.008148105926173916
-0.0016725,0.007811063600260435
-0.00167125,0.006799936622519993
-0.00167,0.005788809644779552
-0.00166875,0.00477768266703911
